order_id,customer_id,order_date,order_status
O10701,C1954,08-01-2025,Shipped
O10702,C1606,08-01-2025,Shipped
O10703,C1698,08-01-2025,Placed
O10704,C1975,08-01-2025,
O10705,C1965,08-01-2025,Shipped
O10706,C1448,08-01-2025,Delivered
O10707,C1851,08-01-2025,Placed
O10708,C1838,08-01-2025,Cancelled
O10709,C1689,08-01-2025,
O10710,C1142,08-01-2025,Delivered
O10711,C1247,08-01-2025,Delivered
O10712,C1674,08-01-2025,Shipped
O10713,C1732,08-01-2025,Cancelled
O10714,C1808,08-01-2025,Cancelled
O10715,C1075,08-01-2025,Cancelled
O10716,C1612,08-01-2025,Cancelled
O10717,C1596,08-01-2025,Cancelled
O10718,C1547,08-01-2025,Cancelled
O10719,C1556,08-01-2025,Placed
O10720,C1809,08-01-2025,Delivered
O10721,C1718,08-01-2025,Placed
O10722,C1111,08-01-2025,Shipped
O10723,C1673,08-01-2025,Delivered
O10724,C1170,08-01-2025,Placed
O10725,C1576,08-01-2025,Cancelled
O10726,C1990,08-01-2025,
O10727,C1988,08-01-2025,Cancelled
O10728,C1108,08-01-2025,Placed
O10729,C1100,08-01-2025,Delivered
O10730,C1522,09-01-2025,Shipped
O10731,C1456,09-01-2025,Delivered
O10732,C1400,09-01-2025,Cancelled
O10733,C1790,09-01-2025,Shipped
O10734,C1353,09-01-2025,Placed
O10735,C1494,09-01-2025,Placed
O10736,C1302,09-01-2025,Cancelled
O10737,C1942,09-01-2025,Placed
O10738,C1118,09-01-2025,Shipped
O10739,C1356,09-01-2025,Delivered
O10740,C1351,09-01-2025,Cancelled
O10741,C1803,09-01-2025,Shipped
O10742,C1533,09-01-2025,
O10743,C1356,09-01-2025,Cancelled
O10744,C1099,09-01-2025,Cancelled
O10745,C1739,09-01-2025,Cancelled
O10746,C1326,09-01-2025,Placed
O10747,C1307,09-01-2025,Placed
O10748,C1829,09-01-2025,Placed
O10749,C1023,09-01-2025,Delivered
O10750,C1663,09-01-2025,Placed
O10751,C1693,09-01-2025,Shipped
O10752,C1952,09-01-2025,Shipped
O10753,C1528,09-01-2025,Shipped
O10754,C1565,09-01-2025,Shipped
O10755,C1338,09-01-2025,Cancelled
O10756,C1981,09-01-2025,Cancelled
O10757,C1237,09-01-2025,Cancelled
O10758,C1644,09-01-2025,Shipped
O10759,C1190,09-01-2025,Cancelled
O10760,C1405,09-01-2025,Placed
O10761,C1755,09-01-2025,Shipped
O10762,C1460,09-01-2025,Cancelled
O10763,C1398,09-01-2025,Placed
O10764,C1721,09-01-2025,Shipped
O10765,C1210,09-01-2025,Delivered
O10766,C1770,09-01-2025,Placed
O10767,C1591,09-01-2025,Placed
O10768,C1818,09-01-2025,Shipped
O10769,C1374,09-01-2025,Delivered
O10770,C1201,09-01-2025,Cancelled
O10771,C1116,09-01-2025,Delivered
O10772,C1686,09-01-2025,Cancelled
O10773,C1540,09-01-2025,Delivered
O10774,C1611,09-01-2025,Cancelled
O10775,C1625,09-01-2025,Cancelled
O10776,C1601,09-01-2025,Placed
O10777,C1356,09-01-2025,Delivered
O10778,C1865,09-01-2025,Cancelled
O10779,C1632,09-01-2025,Shipped
O10780,C1833,09-01-2025,Delivered
O10781,C1940,09-01-2025,Placed
O10782,C1688,09-01-2025,Shipped
O10783,C1320,09-01-2025,Placed
O10784,C1244,09-01-2025,Delivered
O10785,C1119,09-01-2025,Shipped
O10786,C1382,09-01-2025,Shipped
O10787,C1523,09-01-2025,Cancelled
O10788,C1428,09-01-2025,Shipped
O10789,C1588,09-01-2025,Cancelled
O10790,C1433,09-01-2025,Shipped
O10791,C1498,09-01-2025,Shipped
O10792,C1568,09-01-2025,Shipped
O10793,C1501,09-01-2025,Delivered
O10794,C1143,09-01-2025,Shipped
O10795,C1322,09-01-2025,Cancelled
O10796,C1634,09-01-2025,Placed
O10797,C1886,09-01-2025,Delivered
O10798,C1974,09-01-2025,Placed
O10799,C1496,09-01-2025,Shipped
O10800,C1199,09-01-2025,Cancelled
O10801,C1986,09-01-2025,Cancelled
O10802,C1418,09-01-2025,Cancelled
O10803,C1425,09-01-2025,Cancelled
O10804,C1500,09-01-2025,Shipped
O10805,C1084,09-01-2025,Placed
O10806,C1299,10-01-2025,Placed
O10807,C1281,10-01-2025,Shipped
O10808,C1550,10-01-2025,Delivered
O10809,C1172,10-01-2025,Cancelled
O10810,C1579,10-01-2025,Cancelled
O10811,C1562,10-01-2025,Placed
O10812,C1586,10-01-2025,Placed
O10813,C1274,10-01-2025,Delivered
O10814,C1555,10-01-2025,Placed
O10815,C1778,10-01-2025,Cancelled
O10816,C1559,10-01-2025,
O10817,C1435,10-01-2025,Placed
O10818,C1753,10-01-2025,Shipped
O10819,C1304,10-01-2025,Placed
O10820,C1460,10-01-2025,Delivered
O10821,C1356,10-01-2025,Placed
O10822,C1449,10-01-2025,Placed
O10823,C1794,10-01-2025,Shipped
O10824,C1214,10-01-2025,Delivered
O10825,C1881,10-01-2025,Cancelled
O10826,C1169,10-01-2025,Shipped
O10827,C1803,10-01-2025,Shipped
O10828,C1833,10-01-2025,Shipped
O10829,C1824,10-01-2025,Placed
O10830,C1583,10-01-2025,Delivered
O10831,C1545,10-01-2025,Delivered
O10832,C1611,10-01-2025,Shipped
O10833,C1331,10-01-2025,
O10834,C1296,10-01-2025,Delivered
O10835,C1975,10-01-2025,Placed
O10836,C1138,10-01-2025,Cancelled
O10837,C1940,10-01-2025,Placed
O10838,C1283,10-01-2025,Shipped
O10839,C1718,10-01-2025,Shipped
O10840,C1255,10-01-2025,Shipped
O10841,C1728,10-01-2025,Delivered
O10842,C1848,10-01-2025,
O10843,C1779,10-01-2025,Cancelled
O10844,C1501,10-01-2025,Shipped
O10845,C1591,10-01-2025,Delivered
O10846,C1642,10-01-2025,Cancelled
O10847,C1384,10-01-2025,Cancelled
O10848,C1077,10-01-2025,Placed
O10849,C1412,10-01-2025,Delivered
O10850,C1711,10-01-2025,Delivered
O10851,C1465,10-01-2025,Cancelled
O10852,C1335,10-01-2025,
O10853,C1889,10-01-2025,Placed
O10854,C1748,10-01-2025,Cancelled
O10855,C1650,10-01-2025,Delivered
O10856,C1870,10-01-2025,Placed
O10857,C1814,10-01-2025,Cancelled
O10858,C1223,10-01-2025,Cancelled
O10859,C1844,10-01-2025,Shipped
O10860,C1506,10-01-2025,Delivered
O10861,C1330,10-01-2025,Delivered
O10862,C1345,10-01-2025,Shipped
O10863,C1579,10-01-2025,Cancelled
O10864,C1807,10-01-2025,
O10865,C1915,10-01-2025,Placed
O10866,C1047,10-01-2025,Placed
O10867,C1641,10-01-2025,Cancelled
O10868,C1016,10-01-2025,Placed
O10869,C1951,10-01-2025,Shipped
O10870,C1451,10-01-2025,Cancelled
O10871,C1000,10-01-2025,Cancelled
O10872,C1207,10-01-2025,Shipped
O10873,C1903,10-01-2025,Delivered
O10874,C1162,10-01-2025,Delivered
O10875,C1095,10-01-2025,Delivered
O10876,C1256,10-01-2025,Placed
O10877,C1380,10-01-2025,Shipped
O10878,C1053,10-01-2025,Cancelled
O10879,C1640,10-01-2025,Delivered
O10880,C1743,10-01-2025,Shipped
O10881,C1439,10-01-2025,Placed
O10882,C1001,11-01-2025,Shipped
O10883,C1488,11-01-2025,Placed
O10884,C1135,11-01-2025,Shipped
O10885,C1531,11-01-2025,
O10886,C1009,11-01-2025,
O10887,C1712,11-01-2025,Delivered
O10888,C1836,11-01-2025,Placed
O10889,C1880,11-01-2025,
O10890,C1710,11-01-2025,Shipped
O10891,C1489,11-01-2025,Placed
O10892,C1234,11-01-2025,Cancelled
O10893,C1091,11-01-2025,Placed
O10894,C1105,11-01-2025,Delivered
O10895,C1376,11-01-2025,Delivered
O10896,C1140,11-01-2025,Cancelled
O10897,C1792,11-01-2025,Shipped
O10898,C1656,11-01-2025,Shipped
O10899,C1070,11-01-2025,
O10900,C1624,11-01-2025,Shipped
O10901,C1450,11-01-2025,Delivered
O10902,C1739,11-01-2025,Shipped
O10903,C1643,11-01-2025,Shipped
O10904,C1941,11-01-2025,Cancelled
O10905,C1630,11-01-2025,Cancelled
O10906,C1880,11-01-2025,Shipped
O10907,C1088,11-01-2025,Placed
O10908,C1143,11-01-2025,Placed
O10909,C1603,11-01-2025,Cancelled
O10910,C1359,11-01-2025,Cancelled
O10911,C1322,11-01-2025,Shipped
O10912,C1253,11-01-2025,Delivered
O10913,C1660,11-01-2025,Placed
O10914,C1254,11-01-2025,Delivered
O10915,C1797,11-01-2025,Placed
O10916,C1868,11-01-2025,Delivered
O10917,C1210,11-01-2025,Shipped
O10918,C1765,11-01-2025,Cancelled
O10919,C1302,11-01-2025,Placed
O10920,C1802,11-01-2025,Shipped
O10921,C1506,11-01-2025,Cancelled
O10922,C1115,11-01-2025,Shipped
O10923,C1511,11-01-2025,Placed
O10924,C1540,11-01-2025,Placed
O10925,C1369,11-01-2025,Delivered
O10926,C1396,12-01-2025,Cancelled
O10927,C1374,12-01-2025,Shipped
O10928,C1781,12-01-2025,Cancelled
O10929,C1977,12-01-2025,Placed
O10930,C1017,12-01-2025,Placed
O10931,C1014,12-01-2025,Delivered
O10932,C1220,12-01-2025,Placed
O10933,C1944,12-01-2025,Placed
O10934,C1971,12-01-2025,Cancelled
O10935,C1518,12-01-2025,Delivered
O10936,C1643,12-01-2025,Cancelled
O10937,C1433,12-01-2025,Cancelled
O10938,C1084,12-01-2025,Shipped
O10939,C1284,12-01-2025,Placed
O10940,C1317,12-01-2025,Placed
O10941,C1523,12-01-2025,Shipped
O10942,C1997,12-01-2025,Shipped
O10943,C1549,12-01-2025,Delivered
O10944,C1400,12-01-2025,Placed
O10945,C1317,12-01-2025,Cancelled
O10946,C1747,12-01-2025,Shipped
O10947,C1059,12-01-2025,Shipped
O10948,C1088,12-01-2025,Cancelled
O10949,C1118,12-01-2025,Cancelled
O10950,C1626,12-01-2025,Placed
O10951,C1316,12-01-2025,Shipped
O10952,C1122,12-01-2025,Placed
O10953,C1724,12-01-2025,Shipped
O10954,C1718,12-01-2025,Placed
O10955,C1167,12-01-2025,Cancelled
O10956,C1975,12-01-2025,Delivered
O10957,C1535,12-01-2025,
O10958,C1170,12-01-2025,Delivered
O10959,C1129,12-01-2025,Delivered
O10960,C1750,12-01-2025,Placed
O10961,C1789,12-01-2025,Placed
O10962,C1343,12-01-2025,Cancelled
O10963,C1278,12-01-2025,Placed
O10964,C1269,12-01-2025,Placed
O10965,C1508,12-01-2025,
O10966,C1523,12-01-2025,Delivered
O10967,C1056,12-01-2025,Cancelled
O10968,C1879,12-01-2025,Shipped
O10969,C1376,12-01-2025,Shipped
O10970,C1261,12-01-2025,Placed
O10971,C1915,12-01-2025,Placed
O10972,C1233,12-01-2025,Placed
O10973,C1045,12-01-2025,Placed
O10974,C1250,12-01-2025,Placed
O10975,C1483,12-01-2025,
O10976,C1392,12-01-2025,Shipped
O10977,C1183,12-01-2025,Placed
O10978,C1566,12-01-2025,
O10979,C1329,13-01-2025,
O10980,C1426,13-01-2025,Delivered
O10981,C1277,13-01-2025,Placed
O10982,C1585,13-01-2025,Delivered
O10983,C1122,13-01-2025,Placed
O10984,C1183,13-01-2025,Shipped
O10985,C1823,13-01-2025,Placed
O10986,C1976,13-01-2025,Cancelled
O10987,C1070,13-01-2025,Cancelled
O10988,C1886,13-01-2025,Delivered
O10989,C1792,13-01-2025,Delivered
O10990,C1335,13-01-2025,Placed
O10991,C1566,13-01-2025,Cancelled
O10992,C1008,13-01-2025,Delivered
O10993,C1205,13-01-2025,Delivered
O10994,C1577,13-01-2025,Delivered
O10995,C1757,13-01-2025,Shipped
O10996,C1475,13-01-2025,Delivered
O10997,C1605,13-01-2025,Cancelled
O10998,C1791,13-01-2025,Shipped
O10999,C1750,13-01-2025,Shipped
O11000,C1154,13-01-2025,Placed
O11001,C1954,13-01-2025,Cancelled
O11002,C1024,13-01-2025,Shipped
O11003,C1554,13-01-2025,Delivered
O11004,C1651,13-01-2025,Placed
O11005,C1973,13-01-2025,Delivered
O11006,C1001,13-01-2025,Cancelled
O11007,C1869,13-01-2025,Delivered
O11008,C1106,13-01-2025,Shipped
O11009,C1542,13-01-2025,Shipped
O11010,C1429,13-01-2025,Cancelled
O11011,C1984,13-01-2025,Placed
O11012,C1995,13-01-2025,Shipped
O11013,C1728,13-01-2025,Delivered
O11014,C1095,13-01-2025,Placed
O11015,C1943,13-01-2025,Shipped
O11016,C1918,13-01-2025,Cancelled
O11017,C1717,13-01-2025,Delivered
O11018,C1469,13-01-2025,Placed
O11019,C1594,13-01-2025,Placed
O11020,C1517,13-01-2025,Shipped
O11021,C1652,13-01-2025,Cancelled
O11022,C1076,13-01-2025,Placed
O11023,C1445,13-01-2025,Shipped
O11024,C1242,13-01-2025,Delivered
O11025,C1267,13-01-2025,Delivered
O11026,C1948,13-01-2025,Cancelled
O11027,C1717,13-01-2025,Delivered
O11028,C1325,13-01-2025,
O11029,C1278,13-01-2025,Shipped
O11030,C1076,13-01-2025,Shipped
O11031,C1139,13-01-2025,Placed
O11032,C1159,13-01-2025,Placed
O11033,C1168,13-01-2025,Cancelled
O11034,C1477,13-01-2025,Delivered
O11035,C1416,13-01-2025,Placed
O11036,C1548,13-01-2025,Delivered
O11037,C1987,13-01-2025,Shipped
O11038,C1462,13-01-2025,
O11039,C1474,13-01-2025,Delivered
O11040,C1872,13-01-2025,Placed
O11041,C1092,13-01-2025,Shipped
O11042,C1826,13-01-2025,Delivered
O11043,C1846,13-01-2025,Placed
O11044,C1220,13-01-2025,Delivered
O11045,C1151,13-01-2025,Placed
O11046,C1728,13-01-2025,Shipped
O11047,C1991,13-01-2025,Delivered
O11048,C1405,13-01-2025,Placed
O11049,C1693,13-01-2025,Delivered
O11050,C1266,13-01-2025,Shipped
O11051,C1031,13-01-2025,Cancelled
O11052,C1875,13-01-2025,Cancelled
O11053,C1569,13-01-2025,Shipped
O11054,C1096,13-01-2025,Cancelled
O11055,C1104,13-01-2025,Shipped
O11056,C1012,14-01-2025,Placed
O11057,C1850,14-01-2025,Shipped
O11058,C1133,14-01-2025,Shipped
O11059,C1843,14-01-2025,Cancelled
O11060,C1381,14-01-2025,Placed
O11061,C1596,14-01-2025,Delivered
O11062,C1939,14-01-2025,Placed
O11063,C1022,14-01-2025,Placed
O11064,C1202,14-01-2025,Cancelled
O11065,C1828,14-01-2025,
O11066,C1094,14-01-2025,Delivered
O11067,C1125,14-01-2025,Placed
O11068,C1964,14-01-2025,Cancelled
O11069,C1051,14-01-2025,Shipped
O11070,C1946,14-01-2025,Cancelled
O11071,C1841,14-01-2025,Cancelled
O11072,C1508,14-01-2025,Placed
O11073,C1391,14-01-2025,Cancelled
O11074,C1176,14-01-2025,Delivered
O11075,C1219,14-01-2025,Shipped
O11076,C1281,14-01-2025,
O11077,C1456,14-01-2025,Shipped
O11078,C1035,14-01-2025,Shipped
O11079,C1662,14-01-2025,Delivered
O11080,C1510,14-01-2025,Cancelled
O11081,C1903,14-01-2025,Cancelled
O11082,C1062,14-01-2025,Placed
O11083,C1286,14-01-2025,Cancelled
O11084,C1140,14-01-2025,Cancelled
O11085,C1204,14-01-2025,Shipped
O11086,C1645,14-01-2025,Placed
O11087,C1391,14-01-2025,
O11088,C1491,14-01-2025,Cancelled
O11089,C1352,14-01-2025,Delivered
O11090,C1397,14-01-2025,Delivered
O11091,C1184,14-01-2025,Placed
O11092,C1326,14-01-2025,Shipped
O11093,C1030,14-01-2025,Delivered
O11094,C1059,14-01-2025,Cancelled
O11095,C1542,14-01-2025,Delivered
O11096,C1785,14-01-2025,Shipped
O11097,C1997,14-01-2025,Shipped
O11098,C1102,14-01-2025,Shipped
O11099,C1672,14-01-2025,Shipped
O11100,C1272,14-01-2025,Placed
O11101,C1782,14-01-2025,Shipped
O11102,C1589,14-01-2025,Cancelled
O11103,C1363,14-01-2025,Shipped
O11104,C1180,14-01-2025,Shipped
O11105,C1606,14-01-2025,Delivered
O11106,C1825,14-01-2025,Delivered
O11107,C1720,15-01-2025,Delivered
O11108,C1970,15-01-2025,Shipped
O11109,C1576,15-01-2025,Shipped
O11110,C1856,15-01-2025,Cancelled
O11111,C1555,15-01-2025,Delivered
O11112,C1179,15-01-2025,Cancelled
O11113,C1038,15-01-2025,Placed
O11114,C1057,15-01-2025,Shipped
O11115,C1616,15-01-2025,Shipped
O11116,C1020,15-01-2025,Cancelled
O11117,C1000,15-01-2025,Delivered
O11118,C1939,15-01-2025,Shipped
O11119,C1825,15-01-2025,Shipped
O11120,C1348,15-01-2025,Shipped
O11121,C1940,15-01-2025,Delivered
O11122,C1060,15-01-2025,Placed
O11123,C1151,15-01-2025,Shipped
O11124,C1792,15-01-2025,Placed
O11125,C1866,15-01-2025,Delivered
O11126,C1983,15-01-2025,Placed
O11127,C1382,15-01-2025,Cancelled
O11128,C1600,15-01-2025,Placed
O11129,C1344,15-01-2025,Delivered
O11130,C1330,15-01-2025,Shipped
O11131,C1999,15-01-2025,Shipped
O11132,C1749,15-01-2025,Cancelled
O11133,C1810,15-01-2025,Cancelled
O11134,C1178,16-01-2025,Delivered
O11135,C1228,16-01-2025,Shipped
O11136,C1387,16-01-2025,Delivered
O11137,C1751,16-01-2025,Delivered
O11138,C1130,16-01-2025,Shipped
O11139,C1746,16-01-2025,Placed
O11140,C1971,16-01-2025,Cancelled
O11141,C1871,16-01-2025,Placed
O11142,C1186,16-01-2025,Delivered
O11143,C1943,16-01-2025,Shipped
O11144,C1654,16-01-2025,Placed
O11145,C1959,16-01-2025,Cancelled
O11146,C1144,16-01-2025,Delivered
O11147,C1763,16-01-2025,Placed
O11148,C1243,16-01-2025,Delivered
O11149,C1327,16-01-2025,Shipped
O11150,C1651,16-01-2025,Placed
O11151,C1841,16-01-2025,Delivered
O11152,C1457,16-01-2025,Placed
O11153,C1271,16-01-2025,
O11154,C1255,16-01-2025,Placed
O11155,C1358,16-01-2025,Delivered
O11156,C1805,16-01-2025,Placed
O11157,C1737,16-01-2025,Placed
O11158,C1049,16-01-2025,Cancelled
O11159,C1448,16-01-2025,Cancelled
O11160,C1992,16-01-2025,Shipped
O11161,C1905,16-01-2025,Cancelled
O11162,C1504,16-01-2025,Cancelled
O11163,C1359,16-01-2025,Cancelled
O11164,C1103,16-01-2025,Cancelled
O11165,C1807,16-01-2025,Shipped
O11166,C1166,16-01-2025,Cancelled
O11167,C1075,16-01-2025,Placed
O11168,C1301,16-01-2025,Placed
O11169,C1326,16-01-2025,Delivered
O11170,C1974,16-01-2025,Placed
O11171,C1075,16-01-2025,Delivered
O11172,C1174,16-01-2025,Cancelled
O11173,C1164,16-01-2025,Placed
O11174,C1560,16-01-2025,Placed
O11175,C1346,16-01-2025,Cancelled
O11176,C1721,16-01-2025,Placed
O11177,C1441,16-01-2025,Shipped
O11178,C1621,16-01-2025,Cancelled
O11179,C1160,16-01-2025,Placed
O11180,C1103,16-01-2025,Delivered
O11181,C1210,16-01-2025,Shipped
O11182,C1419,16-01-2025,Delivered
O11183,C1676,16-01-2025,Delivered
O11184,C1304,16-01-2025,Shipped
O11185,C1098,16-01-2025,Placed
O11186,C1402,16-01-2025,Cancelled
O11187,C1157,16-01-2025,Placed
O11188,C1369,16-01-2025,Placed
O11189,C1437,16-01-2025,Placed
O11190,C1301,16-01-2025,Cancelled
O11191,C1204,16-01-2025,Placed
O11192,C1026,16-01-2025,Shipped
O11193,C1174,16-01-2025,Delivered
O11194,C1083,16-01-2025,Cancelled
O11195,C1864,16-01-2025,Placed
O11196,C1315,16-01-2025,Cancelled
O11197,C1482,16-01-2025,Cancelled
O11198,C1916,16-01-2025,Delivered
O11199,C1093,16-01-2025,Cancelled
O11200,C1189,16-01-2025,Delivered
O11201,C1906,16-01-2025,Cancelled
O11202,C1378,16-01-2025,Shipped
O11203,C1456,16-01-2025,Placed
O11204,C1269,16-01-2025,Cancelled
O11205,C1476,16-01-2025,Delivered
O11206,C1231,16-01-2025,Delivered
O11207,C1577,16-01-2025,Placed
O11208,C1154,16-01-2025,Placed
O11209,C1087,16-01-2025,Delivered
O11210,C1827,16-01-2025,Cancelled
O11211,C1994,16-01-2025,Shipped
O11212,C1566,16-01-2025,Placed
O11213,C1860,16-01-2025,Cancelled
O11214,C1838,16-01-2025,Cancelled
O11215,C1988,16-01-2025,Cancelled
O11216,C1586,16-01-2025,Shipped
O11217,C1487,16-01-2025,Delivered
O11218,C1080,16-01-2025,Cancelled
O11219,C1924,16-01-2025,Placed
O11220,C1514,16-01-2025,Shipped
O11221,C1123,16-01-2025,Cancelled
O11222,C1177,16-01-2025,Shipped
O11223,C1995,16-01-2025,Shipped
O11224,C1827,16-01-2025,Shipped
O11225,C1129,16-01-2025,Placed
O11226,C1433,16-01-2025,Placed
O11227,C1699,16-01-2025,Cancelled
O11228,C1206,16-01-2025,Shipped
O11229,C1854,16-01-2025,Delivered
O11230,C1327,16-01-2025,Placed
O11231,C1089,16-01-2025,Cancelled
O11232,C1569,16-01-2025,Cancelled
O11233,C1565,16-01-2025,Delivered
O11234,C1877,16-01-2025,Delivered
O11235,C1939,17-01-2025,Placed
O11236,C1805,17-01-2025,Cancelled
O11237,C1115,17-01-2025,Cancelled
O11238,C1153,17-01-2025,Shipped
O11239,C1580,17-01-2025,Placed
O11240,C1947,17-01-2025,Placed
O11241,C1576,17-01-2025,Placed
O11242,C1804,17-01-2025,Delivered
O11243,C1888,17-01-2025,Delivered
O11244,C1898,17-01-2025,Cancelled
O11245,C1270,17-01-2025,Cancelled
O11246,C1670,17-01-2025,Cancelled
O11247,C1585,17-01-2025,Cancelled
O11248,C1038,17-01-2025,Shipped
O11249,C1282,17-01-2025,Cancelled
O11250,C1147,17-01-2025,Cancelled
O11251,C1039,17-01-2025,Cancelled
O11252,C1910,17-01-2025,Delivered
O11253,C1707,17-01-2025,Shipped
O11254,C1050,17-01-2025,Cancelled
O11255,C1942,17-01-2025,Delivered
O11256,C1918,17-01-2025,Delivered
O11257,C1020,17-01-2025,Delivered
O11258,C1837,17-01-2025,Delivered
O11259,C1318,17-01-2025,Delivered
O11260,C1863,17-01-2025,Cancelled
O11261,C1878,17-01-2025,Placed
O11262,C1995,17-01-2025,Shipped
O11263,C1137,17-01-2025,Delivered
O11264,C1997,17-01-2025,Cancelled
O11265,C1792,17-01-2025,Delivered
O11266,C1275,17-01-2025,Cancelled
O11267,C1619,17-01-2025,Placed
O11268,C1192,17-01-2025,Cancelled
O11269,C1216,17-01-2025,Cancelled
O11270,C1758,17-01-2025,Cancelled
O11271,C1777,17-01-2025,Delivered
O11272,C1840,17-01-2025,Placed
O11273,C1527,17-01-2025,Shipped
O11274,C1067,17-01-2025,Delivered
O11275,C1726,17-01-2025,Cancelled
O11276,C1138,17-01-2025,Placed
O11277,C1177,17-01-2025,Shipped
O11278,C1896,17-01-2025,Shipped
O11279,C1857,17-01-2025,Placed
O11280,C1255,17-01-2025,Placed
O11281,C1467,17-01-2025,Placed
O11282,C1940,17-01-2025,Delivered
O11283,C1721,17-01-2025,Shipped
O11284,C1280,17-01-2025,Delivered
O11285,C1843,17-01-2025,Cancelled
O11286,C1517,17-01-2025,Cancelled
O11287,C1650,17-01-2025,Placed
O11288,C1697,17-01-2025,Placed
O11289,C1247,17-01-2025,Delivered
O11290,C1500,17-01-2025,Cancelled
O11291,C1181,17-01-2025,Cancelled
O11292,C1600,17-01-2025,Delivered
O11293,C1352,17-01-2025,Shipped
O11294,C1857,17-01-2025,Delivered
O11295,C1766,17-01-2025,Placed
O11296,C1291,17-01-2025,Placed
O11297,C1395,17-01-2025,Placed
O11298,C1166,17-01-2025,Shipped
O11299,C1877,17-01-2025,Shipped
O11300,C1662,17-01-2025,Shipped
O11301,C1693,17-01-2025,Shipped
O11302,C1275,17-01-2025,Cancelled
O11303,C1525,17-01-2025,Placed
O11304,C1885,17-01-2025,Placed
O11305,C1485,17-01-2025,Shipped
O11306,C1662,17-01-2025,Shipped
O11307,C1615,17-01-2025,Placed
O11308,C1229,17-01-2025,Delivered
O11309,C1622,17-01-2025,Delivered
O11310,C1729,17-01-2025,Delivered
O11311,C1433,17-01-2025,Cancelled
O11312,C1872,17-01-2025,Delivered
O11313,C1470,17-01-2025,Delivered
O11314,C1223,17-01-2025,Cancelled
O11315,C1309,17-01-2025,Cancelled
O11316,C1598,17-01-2025,Placed
O11317,C1007,17-01-2025,Delivered
O11318,C1574,17-01-2025,Delivered
O11319,C1305,17-01-2025,Placed
O11320,C1493,17-01-2025,Placed
O11321,C1344,17-01-2025,Delivered
O11322,C1655,17-01-2025,Delivered
O11323,C1882,17-01-2025,Delivered
O11324,C1267,17-01-2025,Delivered
O11325,C1192,17-01-2025,Shipped
O11326,C1529,17-01-2025,Shipped
O11327,C1921,17-01-2025,Placed
O11328,C1824,17-01-2025,Cancelled
O11329,C1676,17-01-2025,Delivered
O11330,C1697,17-01-2025,Shipped
O11331,C1738,17-01-2025,Placed
O11332,C1671,17-01-2025,Cancelled
O11333,C1302,17-01-2025,Delivered
O11334,C1928,17-01-2025,Cancelled
O11335,C1414,17-01-2025,Cancelled
O11336,C1754,17-01-2025,Placed
O11337,C1597,17-01-2025,Shipped
O11338,C1351,17-01-2025,Shipped
O11339,C1702,17-01-2025,Cancelled
O11340,C1928,17-01-2025,Delivered
O11341,C1519,17-01-2025,Delivered
