order_id,product_id,quantity,unit_price,total_price,discount
O22001,P1056,2,244.35,386.07,0.21
O19891,P1129,2,38.18,62.62,0.18
O12383,P1232,3,118.71,256.41,0.28
O22733,P1106,3,75.04,209.36,0.07
O11734,P1206,5,176.3,652.31,0.26
O23250,P1201,3,249.67,546.78,0.27
O11142,P1066,2,107.91,168.34,0.22
O15286,P1258,1,245.06,181.34,0.26
O20311,P1243,3,91.48,274.44,0.0
O23632,P1184,5,30.11,127.97,0.15
O24215,P1276,5,172.67,725.21,0.16
O12940,P1094,1,80.14,77.74,0.03
O23416,P1119,2,61.36,105.54,0.14
O21578,P1164,2,81.84,124.4,0.24
O16648,P1105,1,210.65,189.58,0.1
O11990,P1055,5,56.75,272.4,0.04
O13821,P1229,3,44.46,96.03,0.28
O15865,P1252,3,57.16,121.75,0.29
O11600,P1038,2,31.47,48.46,0.23
O21851,P1004,3,215.34,490.98,0.24
O15215,P1136,2,274.84,549.68,0.0
O11537,P1138,3,198.49,535.92,0.1
O16383,P1048,2,133.99,203.66,0.24
O22713,P1161,1,91.18,83.89,0.08
O19881,P1122,2,279.21,429.98,0.23
O10142,P1243,5,91.48,375.07,0.18
O19794,P1158,5,60.26,213.92,0.29
O18541,P1183,3,272.55,629.59,0.23
O22700,P1021,1,273.7,260.02,0.05
O20659,P1105,5,210.65,811.0,0.23
O21399,P1085,3,14.81,43.54,0.02
O15936,P1298,5,59.97,266.87,0.11
O12221,P1135,3,244.93,690.7,0.06
O21950,P1150,1,164.09,116.5,0.29
O19214,P1025,2,234.79,422.62,0.1
O21511,P1140,1,108.02,95.06,0.12
O17551,P1123,5,290.33,1437.13,0.01
O20421,P1265,2,299.92,473.87,0.21
O15384,P1211,1,153.38,121.17,0.21
O16857,P1168,5,214.06,770.62,0.28
O18326,P1247,1,112.47,86.6,0.23
O11090,P1016,2,285.18,473.4,0.17
O13535,P1251,5,246.0,922.5,0.25
O13147,P1194,5,243.98,1146.71,0.06
O17419,P1115,1,155.76,140.18,0.1
O17835,P1215,2,230.84,443.21,0.04
O11982,P1036,5,246.48,1096.84,0.11
O20762,P1227,2,152.86,265.98,0.13
O21577,P1240,3,211.77,540.01,0.15
O10183,P1222,2,284.7,472.6,0.17
O15007,P1163,2,187.4,296.09,0.21
O20657,P1231,2,179.18,351.19,0.02
O20589,P1268,2,81.73,119.33,0.27
O22041,P1259,3,53.62,144.77,0.1
O11541,P1240,2,211.77,309.18,0.27
O23283,P1238,1,170.62,146.73,0.14
O16746,P1095,2,270.19,497.15,0.08
O13028,P1255,2,131.29,186.43,0.29
O17108,P1032,3,167.38,446.9,0.11
O15055,P1174,1,191.5,166.6,0.13
O11542,P1112,1,80.76,68.65,0.15
O20630,P1129,3,38.18,109.96,0.04
O14754,P1116,3,152.83,426.4,0.07
O12755,P1133,3,213.72,557.81,0.13
O22464,P1079,3,221.18,583.92,0.12
O12544,P1137,1,155.44,146.11,0.06
O12577,P1146,3,114.46,329.64,0.04
O14008,P1235,3,291.26,716.5,0.18
O10119,P1090,3,42.91,112.0,0.13
O17196,P1000,5,285.71,1328.55,0.07
O15751,P1063,1,259.61,202.5,0.22
O11933,P1057,5,262.72,945.79,0.28
O20770,P1233,1,261.89,188.56,0.28
O15510,P1182,5,121.97,542.77,0.11
O14488,P1089,1,49.88,42.4,0.15
O20038,P1109,3,256.27,676.55,0.12
O11688,P1108,3,226.48,618.29,0.09
O18109,P1054,3,32.32,83.39,0.14
O13152,P1033,1,242.64,211.1,0.13
O13154,P1281,5,14.22,61.15,0.14
O10637,P1125,3,121.68,321.24,0.12
O15096,P1098,2,270.16,405.24,0.25
O14916,P1117,3,219.51,612.43,0.07
O11529,P1174,1,191.5,166.6,0.13
O18332,P1196,2,235.16,366.85,0.22
O16316,P1069,1,291.82,210.11,0.28
O20934,P1173,1,23.14,22.21,0.04
O10445,P1142,2,20.42,36.35,0.11
O15215,P1255,5,131.29,584.24,0.11
O15235,P1161,3,91.18,248.92,0.09
O12969,P1026,2,269.5,490.49,0.09
O10577,P1116,2,152.83,268.98,0.12
O13962,P1014,5,23.47,111.48,0.05
O16262,P1285,5,237.26,1067.67,0.1
O17090,P1090,5,42.91,175.93,0.18
O19829,P1282,2,181.08,268.0,0.26
O22703,P1033,2,242.64,378.52,0.22
O19336,P1110,3,174.81,435.28,0.17
O13829,P1058,2,64.11,100.01,0.22
O18802,P1229,5,44.46,188.96,0.15
O11528,P1057,3,262.72,740.87,0.06
O11521,P1000,1,285.71,234.28,0.18
O20241,P1101,2,270.58,405.87,0.25
O19975,P1032,1,167.38,138.93,0.17
O23693,P1004,2,215.34,391.92,0.09
O22835,P1131,3,160.32,341.48,0.29
O12077,P1042,3,104.3,240.93,0.23
O20710,P1059,2,166.41,319.51,0.04
O14817,P1275,1,257.13,197.99,0.23
O16202,P1185,5,15.28,61.12,0.2
O21032,P1165,2,229.78,404.41,0.12
O18394,P1106,2,75.04,127.57,0.15
O14426,P1249,5,296.0,1154.4,
O13134,P1262,2,145.92,227.64,0.22
O23204,P1254,3,220.46,641.54,
O21051,P1254,2,220.46,427.69,0.03
O13901,P1202,3,269.7,784.83,0.03
O13419,P1003,5,261.19,1292.89,0.01
O16077,P1141,1,37.25,29.8,0.2
O22084,P1228,5,145.91,620.12,0.15
O17146,P1236,3,268.43,620.07,0.23
O21987,P1205,1,285.52,222.71,0.22
O18318,P1233,5,261.89,1217.79,0.07
O22714,P1275,3,257.13,640.25,0.17
O23302,P1078,3,230.87,609.5,0.12
O12879,P1116,3,152.83,330.11,0.28
O14081,P1280,2,71.76,123.43,0.14
O16286,P1085,2,14.81,21.62,0.27
O19084,P1177,3,196.3,512.34,0.13
O15628,P1098,1,270.16,197.22,0.27
O17368,P1231,3,179.18,424.66,0.21
O13345,P1031,3,113.46,282.52,0.17
O23454,P1068,1,213.88,168.97,0.21
O19463,P1234,3,289.33,624.95,0.28
O12672,P1150,3,164.09,403.66,0.18
O19974,P1179,3,176.89,509.44,0.04
O24403,P1169,5,38.37,155.4,0.19
O23820,P1266,1,171.08,121.47,0.29
O14075,P1041,5,28.43,122.25,0.14
O23216,P1237,5,297.96,1355.72,0.09
O14642,P1098,3,270.16,656.49,0.19
O13432,P1204,3,36.47,94.09,0.14
O19845,P1206,1,176.3,169.25,0.04
O23754,P1148,5,72.59,344.8,0.05
O16633,P1190,3,212.05,489.84,0.23
O10734,P1154,3,88.54,217.81,0.18
O17502,P1240,1,211.77,182.12,0.14
O23149,P1174,2,191.5,279.59,0.27
O10074,P1108,1,226.48,221.95,0.02
O22484,P1286,3,190.41,417.0,0.27
O14488,P1154,2,88.54,164.68,0.07
O19019,P1284,5,110.99,388.46,0.3
O13477,P1190,3,212.05,496.2,0.22
O14666,P1179,5,176.89,787.16,0.11
O20927,P1120,5,286.64,1060.57,0.26
O18459,P1208,5,105.31,384.38,0.27
O17040,P1100,5,34.4,141.04,0.18
O19650,P1249,3,296.0,630.48,0.29
O17487,P1292,1,79.64,61.32,0.23
O16694,P1016,1,285.18,208.18,0.27
O17496,P1004,1,215.34,189.5,0.12
O24289,P1112,5,80.76,335.15,0.17
O19572,P1285,1,237.26,227.77,0.04
O11392,P1205,3,285.52,633.85,0.26
O20178,P1131,5,160.32,673.34,
O11344,P1198,1,134.41,127.69,0.05
O10431,P1250,2,165.47,241.59,0.27
O23081,P1244,3,268.18,619.5,0.23
O23043,P1041,5,28.43,100.93,0.29
O11681,P1286,3,190.41,422.71,0.26
O16425,P1242,5,271.34,1085.36,0.2
O23586,P1065,3,74.41,185.28,0.17
O16862,P1146,5,114.46,566.58,0.01
O21925,P1177,3,196.3,453.45,0.23
O10000,P1204,3,36.47,102.85,0.06
O11254,P1239,5,161.7,622.54,0.23
O10327,P1197,1,279.92,209.94,0.25
O16297,P1111,5,116.64,408.24,0.3
O20849,P1198,3,134.41,290.33,0.28
O14272,P1009,2,94.46,156.8,0.17
O13349,P1244,3,268.18,643.63,0.2
O21375,P1166,2,43.66,66.36,0.24
O16028,P1132,5,224.82,1112.86,0.01
O19428,P1072,3,20.7,45.33,0.27
O10305,P1057,3,262.72,756.63,
O15311,P1239,1,161.7,142.3,0.12
O20579,P1299,3,21.85,49.16,
O22804,P1030,5,88.69,390.24,0.12
O16693,P1240,2,211.77,309.18,0.27
O17937,P1112,3,80.76,218.05,0.1
O15093,P1215,1,230.84,214.68,0.07
O12223,P1259,3,53.62,128.69,0.2
O12915,P1059,5,166.41,607.4,0.27
O11181,P1069,5,291.82,1196.46,0.18
O23622,P1095,2,270.19,405.28,0.25
O15425,P1270,5,185.79,863.92,0.07
O12037,P1271,3,204.79,602.08,0.02
O10545,P1010,2,50.45,74.67,0.26
O15413,P1282,1,181.08,130.38,0.28
O24126,P1261,2,254.21,421.99,0.17
O18829,P1153,3,103.66,230.13,0.26
O24275,P1020,5,153.6,576.0,
O17009,P1105,2,210.65,320.19,0.24
O22379,P1103,5,202.42,971.62,
O24328,P1180,3,196.55,548.37,0.07
O18424,P1254,1,220.46,176.37,0.2
O20308,P1286,5,190.41,675.96,0.29
O22461,P1138,2,198.49,321.55,0.19
O18475,P1071,3,97.25,283.0,0.03
O19387,P1246,2,64.56,99.42,0.23
O22431,P1130,5,297.12,1129.06,0.24
O24081,P1091,1,264.43,198.32,0.25
O20996,P1005,5,291.27,1325.28,0.09
O13209,P1141,3,37.25,84.93,0.24
O18391,P1213,3,267.43,738.11,0.08
O13616,P1043,1,194.89,150.07,0.23
O21797,P1069,1,291.82,285.98,0.02
O10356,P1084,1,181.36,166.85,0.08
O23928,P1216,2,39.33,61.35,0.22
O17197,P1076,5,151.94,752.1,0.01
O19848,P1173,3,23.14,52.76,0.24
O11377,P1123,2,290.33,522.59,0.1
O10025,P1162,3,223.99,503.98,0.25
O20530,P1104,3,56.63,152.9,0.1
O12415,P1058,5,64.11,307.73,0.04
O17531,P1199,3,228.82,535.44,0.22
O18588,P1260,5,120.46,596.28,0.01
O22435,P1191,5,264.47,991.76,0.25
O10799,P1009,2,94.46,164.36,0.13
O16345,P1284,3,110.99,263.05,0.21
O16798,P1262,2,145.92,250.98,0.14
O10845,P1057,2,262.72,378.32,0.28
O22244,P1145,5,20.83,98.94,0.05
O13532,P1218,3,248.34,737.57,0.01
O14981,P1190,3,212.05,515.28,0.19
O13461,P1147,3,161.45,372.95,0.23
O16602,P1290,5,294.21,1323.94,0.1
O22242,P1026,2,269.5,474.32,0.12
O13811,P1039,1,43.6,38.8,0.11
O18801,P1197,1,279.92,254.73,0.09
O21047,P1291,2,105.34,187.51,0.11
O13214,P1225,2,171.94,247.59,
O16074,P1280,5,71.76,333.68,0.07
O21135,P1296,5,110.24,440.96,0.2
O11454,P1164,5,81.84,356.0,0.13
O21699,P1040,1,190.76,181.22,0.05
O17348,P1058,2,64.11,110.27,0.14
O23733,P1272,1,113.87,100.21,0.12
O24514,P1218,5,248.34,1030.61,0.17
O14939,P1039,3,43.6,108.56,
O24194,P1274,3,233.97,568.55,0.19
O17552,P1272,5,113.87,427.01,0.25
O24518,P1132,5,224.82,910.52,0.19
O12835,P1219,5,33.59,122.6,0.27
O24584,P1023,2,160.82,321.64,0.0
O16359,P1282,2,181.08,257.13,0.29
O16429,P1131,5,160.32,713.42,0.11
O18817,P1166,3,43.66,112.64,0.14
O21413,P1238,1,170.62,119.43,0.3
O18346,P1052,5,82.29,370.31,0.1
O23331,P1115,5,155.76,677.56,0.13
O14341,P1016,5,285.18,1311.83,0.08
O22671,P1118,3,17.05,47.57,0.07
O20047,P1154,3,88.54,236.4,0.11
O21208,P1127,3,171.47,488.69,0.05
O20650,P1232,2,118.71,178.06,0.25
O14673,P1298,3,59.97,170.91,0.05
O12266,P1152,3,293.0,641.67,0.27
O23900,P1183,2,272.55,397.92,0.27
O17309,P1144,5,181.34,698.16,0.23
O22897,P1238,3,170.62,465.79,0.09
O24388,P1179,1,176.89,146.82,0.17
O22341,P1145,2,20.83,30.41,0.27
O17802,P1186,5,208.07,946.72,0.09
O17630,P1292,5,79.64,302.63,0.24
O19135,P1051,5,157.49,740.2,0.06
O14610,P1081,1,165.37,147.18,0.11
O14344,P1181,2,168.23,309.54,0.08
O10369,P1298,5,59.97,281.86,0.06
O16901,P1076,5,151.94,744.51,0.02
O15811,P1001,1,183.61,165.25,
O15048,P1258,5,245.06,1188.54,0.03
O15746,P1164,2,81.84,162.04,0.01
O14883,P1044,1,146.94,129.31,0.12
O11245,P1091,3,264.43,666.36,0.16
O22359,P1053,5,229.11,824.8,0.28
O22558,P1007,2,63.19,115.01,0.09
O20678,P1230,2,198.27,321.2,0.19
O10973,P1151,1,194.85,179.26,0.08
O22923,P1007,1,63.19,53.71,0.15
O20540,P1274,1,233.97,212.91,0.09
O19354,P1042,3,104.3,265.96,0.15
O22099,P1038,1,31.47,30.53,0.03
O23046,P1156,5,289.17,1228.97,0.15
O16104,P1116,5,152.83,565.47,0.26
O15850,P1235,2,291.26,419.41,0.28
O13967,P1100,3,34.4,94.94,0.08
O21835,P1242,3,271.34,569.81,0.3
O15626,P1037,2,221.41,394.11,0.11
O18607,P1261,3,254.21,594.85,0.22
O20726,P1229,5,44.46,180.06,0.19
O15987,P1133,2,213.72,427.44,0.0
O15602,P1251,2,246.0,388.68,0.21
O13281,P1165,2,229.78,344.67,0.25
O16743,P1251,5,246.0,1119.3,0.09
O10522,P1083,1,64.09,56.4,0.12
O24118,P1115,1,155.76,154.2,0.01
O14263,P1247,5,112.47,399.27,0.29
O10473,P1195,1,129.66,93.36,0.28
O11149,P1078,1,230.87,184.7,0.2
O22052,P1044,2,146.94,226.29,0.23
O23351,P1047,3,153.2,358.49,0.22
O19583,P1263,3,89.29,230.37,0.14
O23508,P1150,5,164.09,615.34,0.25
O11274,P1202,1,269.7,245.43,0.09
O19830,P1284,5,110.99,421.76,0.24
O23656,P1195,3,129.66,377.31,0.03
O11316,P1051,1,157.49,113.39,0.28
O18972,P1130,1,297.12,252.55,0.15
O21187,P1196,3,235.16,578.49,0.18
O18231,P1012,2,237.7,332.78,0.3
O22269,P1147,5,161.45,621.58,0.23
O22903,P1042,3,104.3,291.0,0.07
O16582,P1067,5,103.73,518.65,0.0
O11253,P1035,3,67.63,148.11,0.27
O21963,P1187,3,102.5,239.85,0.22
O17706,P1201,5,249.67,923.78,0.26
O16964,P1036,1,246.48,204.58,0.17
O18367,P1299,5,21.85,101.6,0.07
O18374,P1009,5,94.46,354.22,0.25
O20959,P1053,1,229.11,167.25,0.27
O14598,P1255,5,131.29,557.98,
O22010,P1062,5,133.86,582.29,0.13
O16551,P1175,5,258.38,1291.9,0.0
O18971,P1052,2,82.29,134.96,0.18
O21602,P1137,1,155.44,116.58,0.25
O22130,P1096,3,193.6,453.02,0.22
O21665,P1026,2,269.5,528.22,0.02
O16043,P1167,5,21.81,88.33,0.19
O15621,P1005,3,291.27,725.26,0.17
O10274,P1101,1,270.58,192.11,0.29
O14525,P1129,2,38.18,74.07,0.03
O21491,P1116,2,152.83,247.58,0.19
O21332,P1052,2,82.29,116.85,0.29
O10059,P1095,2,270.19,437.71,0.19
O19408,P1020,2,153.6,294.91,0.04
O18132,P1140,5,108.02,426.68,0.21
O14682,P1165,1,229.78,193.02,0.16
O15169,P1177,3,196.3,482.9,0.18
O23732,P1270,5,185.79,882.5,0.05
O21147,P1292,2,79.64,129.02,0.19
O20209,P1077,5,80.2,344.86,0.14
O12862,P1183,2,272.55,408.83,0.25
O11099,P1187,3,102.5,246.0,0.2
O10897,P1289,3,84.89,236.84,0.07
O11101,P1066,2,107.91,207.19,0.04
O24346,P1087,1,60.57,59.36,0.02
O18715,P1269,5,47.46,170.86,0.28
O16161,P1025,1,234.79,213.66,0.09
O15051,P1278,5,18.35,89.92,
O15038,P1004,5,215.34,1076.7,0.0
O24215,P1121,2,117.35,213.58,0.09
O13493,P1276,1,172.67,138.14,0.2
O14150,P1141,5,37.25,176.94,0.05
O22013,P1151,3,194.85,561.17,0.04
O12746,P1179,3,176.89,530.67,0.0
O17458,P1260,3,120.46,336.08,0.07
O24167,P1025,3,234.79,514.19,0.27
O23559,P1035,2,67.63,121.73,0.1
O10043,P1041,2,28.43,53.45,0.06
O15362,P1292,3,79.64,176.8,0.26
O14620,P1043,1,194.89,152.01,0.22
O10273,P1037,2,221.41,376.4,0.15
O21829,P1170,2,147.31,259.27,0.12
O22830,P1074,5,90.81,381.4,0.16
O20569,P1256,2,261.16,370.85,0.29
O23734,P1118,3,17.05,44.5,0.13
O11344,P1119,5,61.36,279.19,0.09
O16776,P1220,3,296.13,826.2,0.07
O24205,P1199,5,228.82,903.84,0.21
O17849,P1152,3,293.0,791.1,0.1
O11564,P1179,2,176.89,318.4,0.1
O11477,P1184,2,30.11,42.76,0.29
O16004,P1160,1,217.23,182.47,0.16
O18281,P1213,2,267.43,492.07,
O10141,P1162,2,223.99,394.22,0.12
O15821,P1270,3,185.79,557.37,0.0
O13204,P1147,3,161.45,397.17,0.18
O16855,P1128,3,211.85,610.13,0.04
O18757,P1089,1,49.88,43.4,0.13
O15722,P1175,2,258.38,377.23,0.27
O20190,P1153,3,103.66,251.89,0.19
O20448,P1090,2,42.91,75.52,0.12
O21366,P1187,1,102.5,79.95,0.22
O18011,P1109,3,256.27,545.86,0.29
O15631,P1292,1,79.64,77.25,0.03
O23252,P1166,3,43.66,123.12,0.06
O21565,P1137,1,155.44,144.56,0.07
O12798,P1083,5,64.09,278.79,0.13
O15411,P1046,3,172.77,482.03,0.07
O23232,P1262,1,145.92,137.16,0.06
O16173,P1237,5,297.96,1117.35,0.25
O15655,P1277,2,127.01,238.78,0.06
O13524,P1147,2,161.45,293.84,0.09
O23988,P1141,1,37.25,35.76,0.04
O19627,P1141,2,37.25,73.01,0.02
O15096,P1200,1,271.74,203.8,0.25
O18974,P1075,1,79.47,71.52,0.1
O21998,P1259,1,53.62,40.75,0.24
O13212,P1042,1,104.3,103.26,0.01
O23420,P1261,3,254.21,671.11,0.12
O24190,P1129,5,38.18,137.45,0.28
O13097,P1247,3,112.47,313.79,0.07
O12082,P1095,2,270.19,464.73,0.14
O15107,P1250,2,165.47,254.82,
O11684,P1238,3,170.62,501.62,0.02
O19408,P1164,5,81.84,368.28,0.1
O22198,P1017,2,244.44,469.32,0.04
O22503,P1248,1,32.54,30.91,
O23769,P1076,1,151.94,150.42,0.01
O12840,P1051,1,157.49,111.82,0.29
O18437,P1176,3,57.25,154.58,0.1
O12535,P1019,5,137.64,612.5,0.11
O13165,P1098,3,270.16,745.64,0.08
O11485,P1154,1,88.54,66.4,0.25
O14845,P1279,5,189.89,721.58,0.24
O11443,P1126,2,101.91,169.17,0.17
O14087,P1153,1,103.66,86.04,0.17
O15445,P1137,3,155.44,433.68,0.07
O15938,P1242,2,271.34,407.01,0.25
O23909,P1100,1,34.4,26.83,0.22
O11028,P1125,3,121.68,361.39,0.01
O13661,P1200,1,271.74,192.94,0.29
O13109,P1057,1,262.72,202.29,
O23245,P1122,3,279.21,812.5,0.03
O14863,P1232,1,118.71,94.97,0.2
O17369,P1107,5,78.8,390.06,0.01
O18729,P1158,1,60.26,50.02,0.17
O21005,P1113,1,124.0,105.4,0.15
O24642,P1049,1,41.29,34.27,0.17
O20103,P1004,5,215.34,893.66,0.17
O15907,P1249,3,296.0,657.12,0.26
O20873,P1259,3,53.62,151.21,0.06
O15239,P1052,5,82.29,349.73,0.15
O16664,P1201,5,249.67,1036.13,0.17
O13889,P1094,3,80.14,218.78,0.09
O15333,P1232,3,118.71,313.39,0.12
O11960,P1190,2,212.05,301.11,0.29
O19791,P1198,1,134.41,102.15,0.24
O12316,P1228,5,145.91,656.6,0.1
O20057,P1115,3,155.76,453.26,0.03
O15590,P1286,2,190.41,323.7,0.15
O10902,P1282,5,181.08,832.97,0.08
O15026,P1280,1,71.76,70.32,0.02
O20127,P1166,1,43.66,35.36,0.19
O10375,P1155,5,32.75,157.2,0.04
O11714,P1140,5,108.02,475.29,0.12
O20497,P1102,5,12.67,54.48,0.14
O21305,P1189,1,91.74,90.82,0.01
O10282,P1268,1,81.73,63.75,0.22
O24666,P1264,2,260.77,443.31,0.15
O12622,P1130,3,297.12,766.57,0.14
O12195,P1226,1,272.84,264.65,0.03
O16627,P1205,2,285.52,508.23,0.11
O16838,P1174,2,191.5,268.1,0.3
O12489,P1099,1,236.16,203.1,0.14
O20368,P1010,5,50.45,252.25,0.0
O15830,P1216,5,39.33,149.45,0.24
O12793,P1071,5,97.25,350.1,0.28
O23691,P1228,5,145.91,525.28,0.28
O12392,P1097,1,111.27,79.0,0.29
O18668,P1201,2,249.67,434.43,0.13
O20345,P1206,3,176.3,423.12,
O18135,P1094,1,80.14,57.7,0.28
O22218,P1098,1,270.16,243.14,0.1
O10182,P1152,3,293.0,870.21,0.01
O19317,P1251,2,246.0,487.08,0.01
O12279,P1142,3,20.42,45.33,0.26
O18065,P1220,2,296.13,509.34,0.14
O22452,P1295,2,195.85,321.19,0.18
O19031,P1250,5,165.47,785.98,0.05
O10805,P1022,2,202.13,291.07,0.28
O12587,P1108,2,226.48,452.96,0.0
O10499,P1174,1,191.5,143.62,0.25
O20574,P1119,5,61.36,220.9,0.28
O23849,P1221,3,117.49,246.73,0.3
O19156,P1291,3,105.34,309.7,0.02
O20087,P1158,5,60.26,274.18,0.09
O22042,P1281,2,14.22,24.17,0.15
O14162,P1232,2,118.71,204.18,0.14
O19117,P1038,5,31.47,136.89,0.13
O12000,P1210,2,238.99,454.08,0.05
O19995,P1116,3,152.83,334.7,0.27
O11447,P1150,3,164.09,452.89,0.08
O15483,P1137,2,155.44,236.27,0.24
O21750,P1279,1,189.89,153.81,0.19
O15426,P1087,1,60.57,55.72,0.08
O21575,P1287,2,285.36,565.01,0.01
O20350,P1299,5,21.85,103.79,0.05
O10261,P1038,5,31.47,152.63,0.03
O10719,P1071,3,97.25,265.49,0.09
O19050,P1031,1,113.46,105.52,0.07
O12842,P1108,2,226.48,434.84,0.04
O14295,P1077,1,80.2,77.79,0.03
O16856,P1160,3,217.23,534.39,0.18
O23880,P1127,3,171.47,390.95,0.24
O24522,P1164,5,81.84,384.65,0.06
O14317,P1280,5,71.76,351.62,0.02
O23183,P1015,5,59.45,222.94,0.25
O21347,P1254,3,220.46,462.97,0.3
O10682,P1027,1,277.34,230.19,0.17
O14213,P1041,1,28.43,20.19,0.29
O20396,P1200,3,271.74,660.33,0.19
O17137,P1163,5,187.4,740.23,0.21
O21269,P1061,3,41.92,108.15,0.14
O13346,P1039,1,43.6,33.14,0.24
O11536,P1039,5,43.6,196.2,0.1
O15394,P1229,3,44.46,128.04,0.04
O17068,P1164,2,81.84,129.31,0.21
O13613,P1186,5,208.07,811.47,0.22
O18697,P1266,5,171.08,684.32,0.2
O21927,P1125,5,121.68,517.14,0.15
O15694,P1073,5,155.78,685.43,0.12
O21423,P1157,2,211.83,368.58,0.13
O11213,P1028,2,66.84,109.62,0.18
O16379,P1205,1,285.52,271.24,0.05
O16827,P1288,2,278.71,512.83,0.08
O24500,P1135,2,244.93,396.79,0.19
O23817,P1149,1,34.75,26.76,0.23
O24495,P1291,1,105.34,103.23,0.02
O11600,P1067,2,103.73,178.42,0.14
O19109,P1151,5,194.85,935.28,0.04
O10149,P1183,3,272.55,703.18,0.14
O17896,P1056,3,244.35,571.78,0.22
O20902,P1137,5,155.44,715.02,0.08
O24454,P1257,1,17.65,14.3,0.19
O22348,P1294,1,54.05,47.56,0.12
O13511,P1253,1,248.54,216.23,0.13
O13396,P1134,3,95.14,202.65,0.29
O11986,P1044,3,146.94,321.8,0.27
O24038,P1151,3,194.85,426.72,0.27
O21957,P1282,2,181.08,304.21,0.16
O19176,P1097,2,111.27,202.51,0.09
O21767,P1242,3,271.34,618.66,0.24
O15046,P1108,1,226.48,163.07,0.28
O19652,P1064,1,158.12,147.05,0.07
O14253,P1231,5,179.18,743.6,0.17
O23252,P1237,1,297.96,294.98,0.01
O15925,P1207,2,140.05,232.48,0.17
O15040,P1020,5,153.6,545.28,0.29
O12099,P1216,2,39.33,70.79,0.1
O19642,P1106,3,75.04,162.09,0.28
O24462,P1026,1,269.5,245.24,0.09
O22049,P1235,5,291.26,1354.36,0.07
O17769,P1219,2,33.59,53.74,0.2
O20479,P1235,1,291.26,233.01,0.2
O23436,P1109,3,256.27,707.31,0.08
O21939,P1254,2,220.46,348.33,0.21
O12065,P1129,5,38.18,187.08,0.02
O18084,P1034,1,296.2,231.04,0.22
O23235,P1098,3,270.16,761.85,0.06
O24164,P1169,5,38.37,170.75,0.11
O23347,P1102,5,12.67,60.82,0.04
O23675,P1074,3,90.81,198.87,0.27
O16225,P1048,2,133.99,241.18,0.1
O19715,P1093,2,171.01,249.67,0.27
O16022,P1090,2,42.91,67.8,0.21
O24297,P1277,2,127.01,223.54,0.12
O18610,P1067,2,103.73,165.97,0.2
O21745,P1150,1,164.09,121.43,0.26
O22454,P1213,1,267.43,259.41,
O18633,P1013,2,159.13,251.43,0.21
O12527,P1206,2,176.3,352.6,0.0
O16119,P1068,2,213.88,329.38,0.23
O10683,P1266,5,171.08,684.32,0.2
O18355,P1108,3,226.48,652.26,0.04
O16997,P1295,3,195.85,528.79,0.1
O21165,P1091,5,264.43,1123.83,0.15
O17945,P1141,5,37.25,141.55,0.24
O20471,P1099,5,236.16,991.87,0.16
O18231,P1131,1,160.32,128.26,0.2
O20007,P1066,5,107.91,501.78,0.07
O14563,P1199,3,228.82,645.27,0.06
O23135,P1173,2,23.14,40.73,0.12
O17858,P1244,3,268.18,651.68,0.19
O22026,P1032,3,167.38,431.84,0.14
O19413,P1113,3,124.0,323.64,0.13
O23614,P1105,5,210.65,958.46,0.09
O15484,P1251,2,246.0,477.24,0.03
O11300,P1163,2,187.4,356.06,0.05
O15855,P1282,2,181.08,315.08,0.13
O11329,P1291,5,105.34,426.63,0.19
O15281,P1092,3,201.4,580.03,0.04
O21201,P1082,3,252.24,741.59,0.02
O19825,P1162,2,223.99,398.7,0.11
O18240,P1103,5,202.42,951.37,0.06
O14498,P1244,5,268.18,978.86,0.27
O14529,P1033,1,242.64,220.8,0.09
O21236,P1129,1,38.18,30.93,0.19
O21563,P1286,3,190.41,531.24,0.07
O18627,P1053,5,229.11,985.17,0.14
O21205,P1186,2,208.07,312.1,0.25
O17021,P1277,5,127.01,609.65,0.04
O15295,P1023,1,160.82,133.48,0.17
O23746,P1227,1,152.86,110.06,0.28
O22941,P1063,5,259.61,1155.26,0.11
O16953,P1291,3,105.34,262.3,0.17
O15482,P1121,2,117.35,222.96,0.05
O14394,P1003,5,261.19,1162.3,0.11
O15826,P1080,3,193.37,440.88,0.24
O11178,P1002,3,55.24,130.92,
O22757,P1172,5,188.6,839.27,0.11
O15090,P1274,1,233.97,196.53,0.16
O20016,P1067,5,103.73,518.65,0.0
O17218,P1218,5,248.34,1080.28,0.13
O13892,P1216,1,39.33,31.46,0.2
O23253,P1160,1,217.23,167.27,0.23
O19268,P1280,2,71.76,101.9,0.29
O15750,P1116,2,152.83,262.87,0.14
O10999,P1057,1,262.72,220.68,0.16
O16488,P1254,2,220.46,339.51,0.23
O23715,P1033,1,242.64,189.26,0.22
O11406,P1286,3,190.41,468.41,0.18
O19430,P1232,5,118.71,563.87,0.05
O20685,P1221,2,117.49,209.13,0.11
O12827,P1054,3,32.32,68.84,0.29
O12368,P1106,2,75.04,108.06,0.28
O18590,P1145,3,20.83,48.12,0.23
O22440,P1153,2,103.66,192.81,0.07
O15002,P1279,2,189.89,296.23,0.22
O17857,P1268,5,81.73,343.27,0.16
O16720,P1229,1,44.46,33.79,0.24
O19301,P1099,3,236.16,602.21,0.15
O17141,P1054,1,32.32,30.06,0.07
O11356,P1078,1,230.87,168.54,0.27
O14498,P1009,1,94.46,68.01,0.28
